"State_Name","Year","month","Assembly_No","DelimID","Constituency_No","Poll_No","Position","Candidate","Sex","Party","Votes","Age","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","District_Name","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Normalized_Party"
"Maharashtra",2014,10,12,4,10,0,9,"RAJU NATHU TADAVI","M","APOI",1188,37,"ST",187721,278782,"CHOPDA","ST","JALGAON","KHANDESH",9,67.34,0.63,"yes",133,0.07,5.26,"AEMH84302","API"
"Maharashtra",2014,10,12,4,10,0,10,"TADAVI RAJJAK JAHANKHA","M","BSP",1055,35,"ST",187721,278782,"CHOPDA","ST","JALGAON","KHANDESH",9,67.34,0.56,"yes",0,0,5.26,"AEMH84303","BSP"
"Maharashtra",2014,10,12,4,11,0,1,"HARIBHAU MADHAV JAWALE","M","BJP",65962,61,"GEN",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,35.89,"no",10000,5.44,3.85,"AEMH84304","BJP"
"Maharashtra",2014,10,12,4,11,0,2,"CHAUDHARI SHIRISH MADHUKARRAO","M","INC",55962,56,"GEN",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,30.45,"no",24691,13.44,3.85,"AEMH84305","INC"
"Maharashtra",2014,10,12,4,11,0,3,"ABDUL GAFFAR MALIK","M","NCP",31271,63,"GEN",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,17.02,"no",16343,8.89,3.85,"AEMH84306","NCP"
"Maharashtra",2014,10,12,4,11,0,4,"MAHAJAN PRALHAD RAMDAS","M","SHS",14928,58,"GEN",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,8.12,"yes",10909,5.94,3.85,"AEMH84307","SHS"
"Maharashtra",2014,10,12,4,11,0,5,"ISHWAR PUNDLIK TAYDE","M","IND",4019,40,"SC",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,2.19,"yes",1191,0.65,3.85,"AEMH84308","IND"
"Maharashtra",2014,10,12,4,11,0,6,"SAPKALE PRADIP BHIMRAO","M","BSP",2828,36,"SC",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,1.54,"yes",858,0.47,3.85,"AEMH84309","BSP"
"Maharashtra",2014,10,12,4,11,0,7,"SHAIKH RAUF HAFIJ","M","WPOI",1970,62,"GEN",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,1.07,"yes",248,0.13,3.85,"AEMH84310","WPOI"
"Maharashtra",2014,10,12,4,11,0,8,"None of the Above","","NOTA",1722,,"",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,0.94,"yes",555,0.3,3.85,"","NOTA"
"Maharashtra",2014,10,12,4,11,0,9,"JUGAL SHRINIVAS PATIL","M","MNS",1167,26,"GEN",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,0.64,"yes",117,0.06,3.85,"AEMH84311","MNs"
"Maharashtra",2014,10,12,4,11,0,10,"WANI D. D. (PHOTOGRAPHER) DNYANESHWAR DIVAKAR WANI","M","IND",1050,49,"GEN",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,0.57,"yes",312,0.17,3.85,"AEMH84312","IND"
"Maharashtra",2014,10,12,4,11,0,11,"SHE. MAHEMUD SHE. MARU","M","MNDP",738,58,"GEN",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,0.4,"yes",144,0.08,3.85,"AEMH84313","MNDP"
"Maharashtra",2014,10,12,4,11,0,12,"ASHOK RAMDAS BOREKAR","M","RPI",594,49,"SC",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,0.32,"yes",142,0.08,3.85,"AEMH84314","RPI"
"Maharashtra",2014,10,12,4,11,0,13,"TADVI SANJAY HAMID","M","IND",452,35,"ST",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,0.25,"yes",4,0,3.85,"AEMH84315","IND"
"Maharashtra",2014,10,12,4,11,0,14,"MAHAJAN VILAS GHANSHYAM","M","IND",448,49,"GEN",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,0.24,"yes",33,0.02,3.85,"AEMH84316","IND"
"Maharashtra",2014,10,12,4,11,0,15,"DILIP TANBAJI KAMBLE","M","IND",415,52,"SC",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,0.23,"yes",176,0.1,3.85,"AEMH84317","IND"
"Maharashtra",2014,10,12,4,11,0,16,"TAYADE ASHOK GOVARDHAN","M","RVNP",239,35,"SC",183765,275136,"RAVER","GEN","JALGAON","KHANDESH",15,66.79,0.13,"yes",0,0,3.85,"AEMH84318","RVNP"
"Maharashtra",2014,10,12,4,12,0,1,"SAWAKARE SANJAY WAMAN","M","BJP",87818,45,"SC",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,56.15,"no",34637,22.15,2.27,"AEMH84319","BJP"
"Maharashtra",2014,10,12,4,12,0,2,"ZALTE RAJESH DHANAJI","M","NCP",53181,45,"SC",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,34,"no",45583,29.15,2.27,"AEMH84320","NCP"
"Maharashtra",2014,10,12,4,12,0,3,"BRAMHANE SANJAY PANDIT","M","SHS",7598,42,"SC",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,4.86,"yes",4593,2.94,2.27,"AEMH84321","SHS"
"Maharashtra",2014,10,12,4,12,0,4,"SONAWANE PUSHPA JAGANNATH","F","INC",3005,36,"SC",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,1.92,"yes",1558,1,2.27,"AEMH84322","INC"
"Maharashtra",2014,10,12,4,12,0,5,"None of the Above","","NOTA",1447,,"",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,0.93,"yes",324,0.21,2.27,"","NOTA"
"Maharashtra",2014,10,12,4,12,0,6,"RAMDAS SHRAWAN SAWAKARE","M","MNS",1123,47,"SC",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,0.72,"yes",75,0.05,2.27,"AEMH84323","MNs"
"Maharashtra",2014,10,12,4,12,0,7,"DR. VANDANA UMENDRA WAGHCHOURE","F","BSP",1048,35,"SC",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,0.67,"yes",752,0.48,2.27,"AEMH84324","BSP"
"Maharashtra",2014,10,12,4,12,0,8,"BAWISKAR GOKUL NAMDEO","M","IND",296,43,"SC",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,0.19,"yes",40,0.03,2.27,"AEMH84325","IND"
"Maharashtra",2014,10,12,4,12,0,9,"SONAWANE VINOD ASHOK","M","BBM",256,36,"SC",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,0.16,"yes",18,0.01,2.27,"AEMH84326","BBMS"
"Maharashtra",2014,10,12,4,12,0,10,"JAGDISH GANGADHAR BHALERAO","M","IND",238,39,"SC",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,0.15,"yes",16,0.01,2.27,"AEMH84327","IND"
"Maharashtra",2014,10,12,4,12,0,11,"CHANGARE JITENDRA MANIRAM","M","IND",222,51,"SC",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,0.14,"yes",57,0.04,2.27,"AEMH84328","IND"
"Maharashtra",2014,10,12,4,12,0,12,"ASHOK SONYABAPU SHIRSATH","M","IND",165,58,"SC",156397,275330,"BHUSAWAL","SC","JALGAON","KHANDESH",11,56.8,0.11,"yes",0,0,2.27,"AEMH84329","IND"
"Maharashtra",2014,10,12,4,13,0,1,"SURESH DAMU BHOLE (RAJUMAMA)","M","BJP",88363,49,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,47.12,"no",42314,22.56,3.33,"AEMH84330","BJP"
"Maharashtra",2014,10,12,4,13,0,2,"SURESHKUMAR JAIN","M","SHS",46049,70,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,24.55,"no",24716,13.18,3.33,"AEMH84331","SHS"
"Maharashtra",2014,10,12,4,13,0,3,"KOLHE LALIT VIJAY","M","MNS",21333,39,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,11.38,"yes",3950,2.11,3.33,"AEMH84332","MNs"
"Maharashtra",2014,10,12,4,13,0,4,"PATEL IBRAHIM MUSA","M","SP",17383,44,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,9.27,"yes",12548,6.69,3.33,"AEMH84333","SP"
"Maharashtra",2014,10,12,4,13,0,5,"CHAUDHARI MANOJ DAYARAM","M","NCP",4835,43,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,2.58,"yes",821,0.44,3.33,"AEMH84334","NCP"
"Maharashtra",2014,10,12,4,13,0,6,"DR.CHAUDHARI RADHESHYAM DHARAMRAJ","M","INC",4014,39,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,2.14,"yes",2624,1.4,3.33,"AEMH84335","INC"
"Maharashtra",2014,10,12,4,13,0,7,"SAIYAD NAJIR MAHAMAD","M","BSP",1390,51,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.74,"yes",134,0.07,3.33,"AEMH84336","BSP"
"Maharashtra",2014,10,12,4,13,0,8,"None of the Above","","NOTA",1256,,"",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.67,"yes",420,0.22,3.33,"","NOTA"
"Maharashtra",2014,10,12,4,13,0,9,"VIKAS KASHINATH ALAWANI","M","IND",836,51,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.45,"yes",338,0.18,3.33,"AEMH84337","IND"
"Maharashtra",2014,10,12,4,13,0,10,"SACHIN CHABULAL GANGURDE","M","IND",498,39,"SC",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.27,"yes",199,0.11,3.33,"AEMH84338","IND"
"Maharashtra",2014,10,12,4,13,0,11,"NAMDEO RAGHUNATH KOLI","M","IND",299,51,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.16,"yes",78,0.04,3.33,"AEMH84339","IND"
"Maharashtra",2014,10,12,4,13,0,12,"PRO. PRATAP MOHAN KOLI","M","IND",221,40,"ST",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.12,"yes",9,0,3.33,"AEMH84340","IND"
"Maharashtra",2014,10,12,4,13,0,13,"VISHAL ANANATKUMAR SHARMA","M","ABHM",212,33,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.11,"yes",6,0,3.33,"AEMH84341","ABHM"
"Maharashtra",2014,10,12,4,13,0,14,"FARUKH SAI.GAFFAR SAI.","M","IND",206,52,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.11,"yes",11,0.01,3.33,"AEMH84342","IND"
"Maharashtra",2014,10,12,4,13,0,15,"SONAWANE RAJESH PITAMBAR","M","RSP(S)",195,43,"SC",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.1,"yes",24,0.01,3.33,"AEMH84343","RSP(S)"
"Maharashtra",2014,10,12,4,13,0,16,"RAJESH RAMESH SONAWANE","M","IND",171,34,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.09,"yes",17,0.01,3.33,"AEMH84344","IND"
"Maharashtra",2014,10,12,4,13,0,17,"MANOJ DIGAMBAR CHAUDHARI","M","IND",154,33,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.08,"yes",33,0.02,3.33,"AEMH84345","IND"
"Maharashtra",2014,10,12,4,13,0,18,"DEEPAK SUDHAKAR TAYADE","M","IND",121,36,"GEN",187536,336422,"JALGAON CITY","GEN","JALGAON","KHANDESH",17,55.74,0.06,"yes",0,0,3.33,"AEMH84346","IND"
"Maharashtra",2014,10,12,4,14,0,1,"PATIL GULAB RAGHUNATH","M","SHS",84020,48,"GEN",189762,287123,"JALGAON RURAL","GEN","JALGAON","KHANDESH",10,66.09,44.28,"no",31367,16.53,3.03,"AEMH84347","SHS"
"Maharashtra",2014,10,12,4,14,0,2,"DEOKAR GULABRAO BABURAO","M","NCP",52653,58,"GEN",189762,287123,"JALGAON RURAL","GEN","JALGAON","KHANDESH",10,66.09,27.75,"no",8642,4.55,3.03,"AEMH84348","NCP"
"Maharashtra",2014,10,12,4,14,0,3,"PATIL ABASAHEB P.C.","M","BJP",44011,45,"GEN",189762,287123,"JALGAON RURAL","GEN","JALGAON","KHANDESH",10,66.09,23.19,"no",40043,21.1,3.03,"AEMH84349","BJP"
"Maharashtra",2014,10,12,4,14,0,4,"D.G. PATIL","M","INC",3968,55,"GEN",189762,287123,"JALGAON RURAL","GEN","JALGAON","KHANDESH",10,66.09,2.09,"yes",2360,1.24,3.03,"AEMH84350","INC"
"Maharashtra",2014,10,12,4,14,0,5,"None of the Above","","NOTA",1608,,"",189762,287123,"JALGAON RURAL","GEN","JALGAON","KHANDESH",10,66.09,0.85,"yes",352,0.19,3.03,"","NOTA"
"Maharashtra",2014,10,12,4,14,0,6,"MUKUNDA AANNDA ROTE","M","MNS",1256,33,"GEN",189762,287123,"JALGAON RURAL","GEN","JALGAON","KHANDESH",10,66.09,0.66,"yes",486,0.26,3.03,"AEMH84351","MNs"
"Maharashtra",2014,10,12,4,14,0,7,"MACHHINDRANATH ARJUN SONWANE","M","IND",770,36,"SC",189762,287123,"JALGAON RURAL","GEN","JALGAON","KHANDESH",10,66.09,0.41,"yes",293,0.15,3.03,"AEMH84352","IND"
"Maharashtra",2014,10,12,4,14,0,8,"MALI KIRAN SURESH","M","IND",477,26,"GEN",189762,287123,"JALGAON RURAL","GEN","JALGAON","KHANDESH",10,66.09,0.25,"yes",62,0.03,3.03,"AEMH84353","IND"
"Maharashtra",2014,10,12,4,14,0,9,"SUNIL GULABRAO SONWANE","M","IND",415,38,"SC",189762,287123,"JALGAON RURAL","GEN","JALGAON","KHANDESH",10,66.09,0.22,"yes",108,0.06,3.03,"AEMH84354","IND"
"Maharashtra",2014,10,12,4,14,0,10,"ARVIND BHIMRAO MANKARI","M","ARP",307,37,"SC",189762,287123,"JALGAON RURAL","GEN","JALGAON","KHANDESH",10,66.09,0.16,"yes",30,0.02,3.03,"AEMH84355","ARP"
"Maharashtra",2014,10,12,4,14,0,11,"BIRHADE MOHAN SHANKAR","M","RSP(S)",277,48,"SC",189762,287123,"JALGAON RURAL","GEN","JALGAON","KHANDESH",10,66.09,0.15,"yes",0,0,3.03,"AEMH84356","RSP(S)"
"Maharashtra",2014,10,12,4,15,0,1,"SHIRISHDADA HIRALAL CHAUDHARI","M","IND",68149,44,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,40.12,"no",21239,12.5,3.23,"AEMH84357","IND"
"Maharashtra",2014,10,12,4,15,0,2,"ANIL BHAIDAS PATIL (AMALNER)","M","BJP",46910,46,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,27.61,"no",3243,1.91,3.23,"AEMH84358","BJP"
"Maharashtra",2014,10,12,4,15,0,3,"KRUSHIBHUSHAN SAHEBRAO PATIL","M","NCP",43667,62,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,25.71,"no",40788,24.01,3.23,"AEMH84359","NCP"
"Maharashtra",2014,10,12,4,15,0,4,"ANIL AMBAR PATIL","M","SHS",2879,55,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,1.69,"yes",1322,0.78,3.23,"AEMH84360","SHS"
"Maharashtra",2014,10,12,4,15,0,5,"SONAWANE MANGALABAI BAPU","F","IND",1557,45,"ST",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,0.92,"yes",99,0.06,3.23,"AEMH84361","IND"
"Maharashtra",2014,10,12,4,15,0,6,"ENG. GIRISH SONJI PATIL","M","INC",1458,48,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,0.86,"yes",165,0.1,3.23,"AEMH84362","INC"
"Maharashtra",2014,10,12,4,15,0,7,"PATIL ANIL BHAIDAS (DHABE)","M","IND",1293,33,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,0.76,"yes",131,0.08,3.23,"AEMH84363","IND"
"Maharashtra",2014,10,12,4,15,0,8,"None of the Above","","NOTA",1162,,"",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,0.68,"yes",477,0.28,3.23,"","NOTA"
"Maharashtra",2014,10,12,4,15,0,9,"BHARAT PRAKASH PAWAR","M","IND",685,34,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,0.4,"yes",125,0.07,3.23,"AEMH84364","IND"
"Maharashtra",2014,10,12,4,15,0,10,"KRUSHITADNYA PATIL SAHEBRAO DHONDU","M","IND",560,69,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,0.33,"yes",23,0.01,3.23,"AEMH84365","IND"
"Maharashtra",2014,10,12,4,15,0,11,"BHAUSO BANSODE RAMKRISHNA VIJAY","M","BSP",537,30,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,0.32,"yes",75,0.04,3.23,"AEMH84366","BSP"
"Maharashtra",2014,10,12,4,15,0,12,"PATIL SANDEEP YUVRAJ","M","IND",462,29,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,0.27,"yes",106,0.06,3.23,"AEMH84367","IND"
"Maharashtra",2014,10,12,4,15,0,13,"ANIL BHAIDAS PATIL (RANAICHE)","M","IND",356,38,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,0.21,"yes",158,0.09,3.23,"AEMH84368","IND"
"Maharashtra",2014,10,12,4,15,0,14,"JAGDANE RAMESH SOMA","M","IND",198,54,"GEN",169873,265405,"AMALNER","GEN","JALGAON","KHANDESH",13,64.01,0.12,"yes",0,0,3.23,"AEMH84369","IND"
"Maharashtra",2014,10,12,4,16,0,1,"ANNASAHEB DR. SATISH BHASKARRAO PATIL","M","NCP",55656,57,"GEN",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,32.85,"no",1983,1.17,3.85,"AEMH84370","NCP"
"Maharashtra",2014,10,12,4,16,0,2,"PATIL CHIMANRAO RUPCHAND","M","SHS",53673,64,"GEN",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,31.68,"no",24772,14.62,3.85,"AEMH84371","SHS"
"Maharashtra",2014,10,12,4,16,0,3,"MACHHINDRA RATAN PATIL","M","BJP",28901,45,"GEN",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,17.06,"no",4807,2.84,3.85,"AEMH84372","BJP"
"Maharashtra",2014,10,12,4,16,0,4,"DADASO PATIL NARENDR JAYVEER","M","MNS",24094,34,"GEN",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,14.22,"yes",22424,13.24,3.85,"AEMH84373","MNs"
"Maharashtra",2014,10,12,4,16,0,5,"WAGH PRAVIN CHANDRABHAN","M","INC",1670,57,"GEN",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,0.99,"yes",142,0.08,3.85,"AEMH84374","INC"
"Maharashtra",2014,10,12,4,16,0,6,"PATIL SATISH BHASKRRAO","M","IND",1528,60,"GEN",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,0.9,"yes",536,0.32,3.85,"AEMH84375","IND"
"Maharashtra",2014,10,12,4,16,0,7,"None of the Above","","NOTA",992,,"",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,0.59,"yes",150,0.09,3.85,"","NOTA"
"Maharashtra",2014,10,12,4,16,0,8,"KHATIK SUBHAN RAHIMATULLA","M","BSP",842,46,"GEN",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,0.5,"yes",13,0.01,3.85,"AEMH84376","BSP"
"Maharashtra",2014,10,12,4,16,0,9,"SAIYAD AFASR ALI HAIDARALI","M","IND",829,54,"GEN",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,0.49,"yes",330,0.19,3.85,"AEMH84377","IND"
"Maharashtra",2014,10,12,4,16,0,10,"CHIMANRAO PATIL(TOLI)","M","IND",499,35,"GEN",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,0.29,"yes",30,0.02,3.85,"AEMH84378","IND"
"Maharashtra",2014,10,12,4,16,0,11,"PAWAR PRATAP RAMDAS","M","IND",469,63,"GEN",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,0.28,"yes",223,0.13,3.85,"AEMH84379","IND"
"Maharashtra",2014,10,12,4,16,0,12,"CHIMANRAO PATIL(MHASVE)","M","IND",246,29,"GEN",169399,256583,"ERANDOL","GEN","JALGAON","KHANDESH",11,66.02,0.15,"yes",0,0,3.85,"AEMH84380","IND"
"Maharashtra",2014,10,12,4,17,0,1,"UNMESH BHAIYYASAHEB PATIL","M","BJP",94754,36,"GEN",209855,323486,"CHALISGAON","GEN","JALGAON","KHANDESH",8,64.87,45.15,"no",22380,10.66,3.03,"AEMH84381","BJP"
"Maharashtra",2014,10,12,4,17,0,2,"DESHMUKH RAJIV ANIL","M","NCP",72374,44,"GEN",209855,323486,"CHALISGAON","GEN","JALGAON","KHANDESH",8,64.87,34.49,"no",46685,22.25,3.03,"AEMH84382","NCP"
"Maharashtra",2014,10,12,4,17,0,3,"GUNJAL RAMESH SAHEBRAO","M","IND",25689,38,"GEN",209855,323486,"CHALISGAON","GEN","JALGAON","KHANDESH",8,64.87,12.24,"yes",20900,9.96,3.03,"AEMH84383","IND"
"Maharashtra",2014,10,12,4,17,0,4,"RAMDAS MOTIRAM PATIL","M","SHS",4789,42,"GEN",209855,323486,"CHALISGAON","GEN","JALGAON","KHANDESH",8,64.87,2.28,"yes",433,0.21,3.03,"AEMH84384","SHS"
"Maharashtra",2014,10,12,4,17,0,5,"JADHAV RAKESH LALCHAND","M","MNS",4356,57,"GEN",209855,323486,"CHALISGAON","GEN","JALGAON","KHANDESH",8,64.87,2.08,"yes",1028,0.49,3.03,"AEMH84385","MNs"
"Maharashtra",2014,10,12,4,17,0,6,"ASHOK HARI KHALANE","M","INC",3328,56,"GEN",209855,323486,"CHALISGAON","GEN","JALGAON","KHANDESH",8,64.87,1.59,"yes",1594,0.76,3.03,"AEMH84386","INC"
"Maharashtra",2014,10,12,4,17,0,7,"None of the Above","","NOTA",1734,,"",209855,323486,"CHALISGAON","GEN","JALGAON","KHANDESH",8,64.87,0.83,"yes",263,0.13,3.03,"","NOTA"
"Maharashtra",2014,10,12,4,17,0,8,"PITAMBAR ZULAL ZALTE","M","IND",1471,37,"SC",209855,323486,"CHALISGAON","GEN","JALGAON","KHANDESH",8,64.87,0.7,"yes",111,0.05,3.03,"AEMH84387","IND"
"Maharashtra",2014,10,12,4,17,0,9,"MORE RAJARAM BARKU","M","BSP",1360,58,"SC",209855,323486,"CHALISGAON","GEN","JALGAON","KHANDESH",8,64.87,0.65,"yes",0,0,3.03,"AEMH84388","BSP"
"Maharashtra",2014,10,12,4,18,0,1,"KISHOR APPA PATIL","M","SHS",87520,44,"GEN",189644,287812,"PACHORA","GEN","JALGAON","KHANDESH",9,65.89,46.15,"no",28403,14.98,3.12,"AEMH84389","SHS"
"Maharashtra",2014,10,12,4,18,0,2,"DILIP ONKAR WAGH","M","NCP",59117,48,"GEN",189644,287812,"PACHORA","GEN","JALGAON","KHANDESH",9,65.89,31.17,"no",38345,20.22,3.12,"AEMH84390","NCP"
"Maharashtra",2014,10,12,4,18,0,3,"UTTAMRAO DHANA MAHAJAN","M","BJP",20772,59,"GEN",189644,287812,"PACHORA","GEN","JALGAON","KHANDESH",9,65.89,10.95,"yes",7939,4.19,3.12,"AEMH84391","BJP"
"Maharashtra",2014,10,12,4,18,0,4,"BHAUSAHEB DILIP MUKUNDRAO PATIL","M","MNS",12833,52,"GEN",189644,287812,"PACHORA","GEN","JALGAON","KHANDESH",9,65.89,6.77,"yes",7929,4.18,3.12,"AEMH84392","MNs"
"Maharashtra",2014,10,12,4,18,0,5,"PRADIPRAO GULABRAO PAWAR","M","INC",4904,57,"GEN",189644,287812,"PACHORA","GEN","JALGAON","KHANDESH",9,65.89,2.59,"yes",3632,1.92,3.12,"AEMH84393","INC"
"Maharashtra",2014,10,12,4,18,0,6,"None of the Above","","NOTA",1272,,"",189644,287812,"PACHORA","GEN","JALGAON","KHANDESH",9,65.89,0.67,"yes",148,0.08,3.12,"","NOTA"
"Maharashtra",2014,10,12,4,18,0,7,"NANASO M. P. PAGARE","M","IND",1124,48,"SC",189644,287812,"PACHORA","GEN","JALGAON","KHANDESH",9,65.89,0.59,"yes",269,0.14,3.12,"AEMH84394","IND"
"Maharashtra",2014,10,12,4,18,0,8,"JADHAV SANDIP FAKIRA","M","IND",855,31,"SC",189644,287812,"PACHORA","GEN","JALGAON","KHANDESH",9,65.89,0.45,"yes",90,0.05,3.12,"AEMH84395","IND"
"Maharashtra",2014,10,12,4,18,0,9,"MORE SURENDRA CHANDRARAO","M","BSP",765,43,"SC",189644,287812,"PACHORA","GEN","JALGAON","KHANDESH",9,65.89,0.4,"yes",283,0.15,3.12,"AEMH84396","BSP"
"Maharashtra",2014,10,12,4,18,0,10,"NILESH SHIVRAO SHELAR","M","BMUP",482,40,"GEN",189644,287812,"PACHORA","GEN","JALGAON","KHANDESH",9,65.89,0.25,"yes",0,0,3.12,"AEMH84397","BMUP"
"Maharashtra",2014,10,12,4,19,0,1,"GIRISH DATTATRAY MAHAJAN","M","BJP",103498,54,"GEN",194548,278356,"JAMNER","GEN","JALGAON","KHANDESH",9,69.89,53.2,"no",35768,18.39,2.44,"AEMH84398","BJP"
"Maharashtra",2014,10,12,4,19,0,2,"PATIL DIGAMBAR KESHAV","M","NCP",67730,63,"GEN",194548,278356,"JAMNER","GEN","JALGAON","KHANDESH",9,69.89,34.81,"no",53498,27.5,2.44,"AEMH84399","NCP"
"Maharashtra",2014,10,12,4,19,0,3,"SUBHASH DAGADU TANWAR","M","SHS",14232,44,"GEN",194548,278356,"JAMNER","GEN","JALGAON","KHANDESH",9,69.89,7.32,"yes",11541,5.93,2.44,"AEMH84400","SHS"
"Maharashtra",2014,10,12,4,19,0,4,"VISPUTE JYOTSNA SUNIL","F","INC",2691,47,"GEN",194548,278356,"JAMNER","GEN","JALGAON","KHANDESH",9,69.89,1.38,"yes",450,0.23,2.44,"AEMH84401","INC"
"Maharashtra",2014,10,12,4,19,0,5,"RAJPUT VILAS DHANSING","M","MNS",2241,35,"GEN",194548,278356,"JAMNER","GEN","JALGAON","KHANDESH",9,69.89,1.15,"yes",445,0.23,2.44,"AEMH84402","MNs"
"Maharashtra",2014,10,12,4,19,0,6,"None of the Above","","NOTA",1796,,"",194548,278356,"JAMNER","GEN","JALGAON","KHANDESH",9,69.89,0.92,"yes",750,0.39,2.44,"","NOTA"
"Maharashtra",2014,10,12,4,19,0,7,"SANJAY LAXMAN LOKHANDE","M","BSP",1046,40,"SC",194548,278356,"JAMNER","GEN","JALGAON","KHANDESH",9,69.89,0.54,"yes",258,0.13,2.44,"AEMH84403","BSP"
